NA
3.977174
4.040694
7.414461
9.213094
7.887886
3.075377
5.37188
4.206279
3.78744
0.9604385
1.969226
8.575138
4.299923
3.504781
2.177906
3.603238
4.379171
4.061359
3.315925
3.141969
7.094078
1.905974
1.206729
4.46872
2.5475
1.98178
2.066283
2.063323
3.478101
3.760188
1.754027
1.798256
1.418879
1.296163
2.409154
6.534942
2.579059
2.376244
2.509588
2.908598
6.903526
2.660443
1.751999
1.979517
2.698833
3.325973
1.663807
3.041672
1.436856
1.465209
5.181911
3.282253
5.275666
4.428553
2.071924
1.296162
2.438966
2.94004
2.691601
2.308697
2.321944
1.648694
1.477419
5.32795
2.126599
6.533866
2.264741
1.740595
1.722362
3.826671
2.060888
1.743327
1.697846
3.212051
3.244419
3.097456
2.772848
2.602027
5.29669
2.978599
